Season,TeamID,BT_strength,Elo,GLM_quality
2003,1102,1.6190908717485422,1452.9635382607476,2.2573191343978056
2003,1103,0.05597971201758551,1487.893073370403,3.8776533953318286
2003,1104,10.925712483256522,1538.2843528439423,13.78980696550312
2003,1105,-12.738935128729068,1342.649084878089,-13.891161639089585
2003,1106,-6.558147063343834,1450.3581333837012,-10.899916286850242
2003,1107,-12.350770999921023,1348.8450526197748,-14.042827689443985
2003,1108,-8.686581216989067,1482.738499200426,-11.612266437217805
2003,1110,1.3701975415289591,1541.1687925908477,1.641546751992975
2003,1111,-0.35287116811690866,1534.8757321885055,-1.1912310081471107
2003,1112,20.391573871721008,1724.0920294811642,23.163989251835996
2003,1113,12.512171119251178,1568.1985352342997,15.213534301478603
2003,1114,-0.22952343345807022,1534.7832321574983,-2.254054237876239
2003,1115,-20.476169017799016,1320.501731775827,-16.955534529882204
2003,1116,2.6372930962407204,1420.7257736822123,4.928292313822411
2003,1117,0.7727022235636692,1465.6798533908948,-5.136564681867899
2003,1119,-16.29864745860385,1289.9728299832407,-13.136279961262677
2003,1120,9.644463095742283,1565.385696573252,12.370753509997618
2003,1122,1.1731489638841897,1646.9880454366044,-0.44075661162887014
2003,1123,-0.27489983861027617,1458.622799963856,-2.3221546675163807
2003,1124,4.25526987372172,1493.8455333669965,2.4261663946595577
2003,1125,0.35657723975341055,1549.9199230771414,-4.970454979992459
2003,1126,-14.902480269947846,1355.5303533793588,-20.393983373248705
2003,1127,-2.107053267751151,1499.5449329062833,-9.714699085581852
2003,1128,-4.914692953331528,1578.3051053805943,-13.109685853784974
2003,1129,-1.4697078196296154,1444.8596289617046,4.548434328527074
2003,1130,8.928403885304446,1597.1995350105215,9.785505582632684
2003,1131,2.926513777828405,1596.3050593221733,0.8043291014529763
2003,1132,-1.2274974873597442,1467.9201008619088,-5.15162874794432
2003,1133,1.1980616769812091,1442.6461145053368,4.24465545767921
2003,1135,0.7356554071505397,1596.5994908706734,-3.740004101529434
2003,1137,-4.016020241797754,1483.1400331398927,-13.548382914105858
2003,1138,-6.796942205185533,1329.8966070931665,-17.122346604668067
2003,1139,8.9971739985101,1686.2960162772745,10.049996157733352
2003,1140,12.15285275713298,1647.6516220803735,13.943456375136353
2003,1141,7.296065285093133,1688.3173821517632,6.877653395331889
2003,1142,-1.811328001587423,1524.975531132361,-5.349182328922042
2003,1143,9.536077304604966,1606.7653948548643,11.670894902338514
2003,1144,-16.770706921650333,1297.4211148578229,-23.408467219147777
2003,1145,-2.338712074880851,1403.5557856479995,2.433153944291415
2003,1147,-6.545584074864197,1462.9510263123123,-23.18629917020636
2003,1148,-5.338769063872661,1494.441462502532,-9.799256141567813
2003,1149,-7.090772991777357,1462.2960820184205,-8.877817884160729
2003,1150,4.19656166783396,1491.507768412506,8.776873195524747
2003,1151,1.8507160355133812,1585.568436317473,-0.9007196583712207
2003,1152,-12.323203403922811,1243.6279228859582,-7.7668719160279895
2003,1153,11.045173915724831,1553.0256577328585,14.196320684127404
2003,1154,-9.907964169169029,1317.4534755669163,-17.953232960630015
2003,1155,3.3716880128560907,1482.4817193069766,6.0690603269440935
2003,1156,-5.8244790104096325,1355.074415981845,-6.103308216663718
2003,1157,-7.975885453026172,1447.0389387993273,-10.136927480845948
2003,1158,2.101882956649154,1635.348043622415,1.8673809249456665
2003,1159,-5.4995459133256865,1499.867401083503,-15.097346979627321
2003,1160,11.223455971614138,1601.480250320817,12.62766096942667
2003,1161,3.86802792869698,1570.818440440224,5.96227422581584
2003,1162,-13.950803715733223,1259.0297759705431,-3.9592402200540406
2003,1163,13.145946336620417,1627.8974849716758,17.695358563229387
2003,1164,-7.31046597259822,1462.6896496219115,-7.510771602046919
2003,1165,-9.196477314151748,1390.7236420709417,-4.120207904422211
2003,1166,14.691683570891856,1711.572182342612,17.475108164576127
2003,1168,-5.433691240294065,1423.3871512916332,-5.119241206149493
2003,1169,-1.3707276114952045,1481.4859608731508,-1.225507319381967
2003,1170,-7.863564720321698,1455.612546687279,-16.878319871946434
2003,1171,-7.578851535718404,1375.537910227048,-13.163986109876115
2003,1172,1.6396782057359942,1537.4607726951103,-0.7753342479939298
2003,1173,9.736922697036764,1692.692266248725,14.53227210091288
2003,1174,0.08976372989598233,1502.4823177796084,0.6998815529855418
2003,1175,-6.3447462757241775,1533.277295838137,-9.858171149933852
2003,1176,1.7322873288163545,1515.3454792307593,-0.12258474648983686
2003,1177,7.258630838603273,1524.7434730017246,9.939531456907527
2003,1178,6.6070888949466475,1573.7515582725682,8.31310582699457
2003,1179,-3.9221148082410138,1370.6907787329017,-1.4862258614852557
2003,1180,3.6876081695329517,1584.3162677491835,4.544325997430064
2003,1181,16.403693852293323,1668.927790583416,22.922033915646768
2003,1182,-3.885411667400556,1380.4421742640332,-0.13726014133999742
2003,1183,-0.9588922100323823,1500.0842733491158,-2.7277863923224257
2003,1184,-7.734871311989878,1398.7548845303445,-10.30197919807043
2003,1185,-2.7633228023758645,1475.0616245820265,1.391186903833201
2003,1186,3.8884808491318936,1551.3687318042157,-2.0529032088519794
2003,1187,1.2632771813903034,1423.8640806166236,5.59876601660591
2003,1189,-10.379905520149851,1472.776177602755,-16.60800248163233
2003,1190,0.4620837309511602,1601.8228057101835,-1.0936800797291175
2003,1191,-0.7873724323482223,1448.1695676593222,4.468671427526109
2003,1192,-7.942558191528826,1491.2614575766938,-7.082396813402271
2003,1193,0.4818521912633795,1587.340216452691,3.57384572803976
2003,1194,-9.45749905149768,1353.093706296125,-10.792055238240684
2003,1196,16.46908956611635,1655.1184419418416,19.585918055088154
2003,1197,-7.235884816752427,1544.0270542570336,-15.83913490317742
2003,1198,-4.565552212116767,1357.8764862975004,-7.221907923455781
2003,1199,6.1167137564698875,1486.0806943364005,12.176429610941199
2003,1200,-9.387875033296082,1261.034629919999,-8.186781772303597
2003,1201,4.4568452784211985,1596.2921147214977,12.236685278013258
2003,1202,-5.467348286408671,1460.4001016256652,-3.1148160090342327
2003,1203,3.3512576847251343,1472.001296746506,10.09077101217615
2003,1204,-5.37177225861682,1497.7323296090176,4.179878213152206
2003,1205,-8.398542827535284,1327.326761935098,-10.603472872226543
2003,1206,3.4050682556529175,1540.2899943113905,2.8853273917580005
2003,1207,9.622814003644566,1502.4164288007892,13.89669973542144
2003,1208,14.747789158199843,1653.4044238045258,20.69122964739643
2003,1209,-3.9227602700671125,1477.842433791152,-11.21077613119389
2003,1210,9.68471725397096,1499.6204033256515,13.647393976128132
2003,1211,10.566778444545227,1642.2131611542968,11.834559935054816
2003,1212,-13.068273626638502,1430.6749874854047,-19.661328845656836
2003,1214,-5.003434533234908,1539.2421186510055,-18.670256536549605
2003,1216,-2.7588459809587493,1525.5873308117257,-8.426818266455491
2003,1217,-3.3079782833179765,1416.812535170146,-0.9139861098760318
2003,1218,3.2247924787265387,1550.3153626158742,4.275594010000695
2003,1219,-12.01361600019409,1359.891987137235,-10.414004922538844
2003,1220,-6.932789249955162,1396.7284844098601,-5.067332068419228
2003,1221,7.348255677277535,1703.107839496118,4.8442820797674475
2003,1222,-3.737855417117561,1395.7245345699446,-3.443633482061507
2003,1224,-6.644096587270538,1470.7255800108976,-10.74803748056625
2003,1225,-3.448134009546464,1458.6791532514133,2.49186990496174
2003,1226,-1.340677777974462,1499.864002295814,-6.549180535398881
2003,1227,6.908989402476316,1631.41868538878,4.762863351262979
2003,1228,17.456877534497888,1681.942322043929,21.265218293762647
2003,1229,-3.2809681867551284,1396.9615655266286,-3.2929255271067874
2003,1231,10.177135838567333,1566.6521891775922,14.41669573763863
2003,1232,-6.714594078887826,1324.9408287298488,-1.7073628138845307
2003,1233,0.5512856384485817,1540.2845926710484,3.5895595437714016
2003,1234,5.713917031931774,1495.2349742749557,10.138475818779389
2003,1235,7.718004152753609,1511.6383830167092,9.375920250651225
2003,1236,-8.206353196057995,1425.1331961811518,-5.252335815704214
2003,1237,-0.507263636571285,1573.0812254129517,-3.0792586533405033
2003,1238,-8.136118875960205,1428.9739516222846,-1.129260552908419
2003,1239,-7.648261444461576,1467.1050233573053,-10.013060107547306
2003,1240,-1.7509107385855087,1572.9441327860002,-13.439508478954611
2003,1241,-3.60893994649395,1457.31126312242,-3.5576069445005545
2003,1242,21.30469933699004,1687.3290588511954,23.833308785222695
2003,1243,7.978800287130959,1450.4914174188473,8.974475753461341
2003,1245,5.7264556186463516,1576.4883533705454,3.877653395331939
2003,1246,20.114752051216573,1794.78771534838,23.977356939953506
2003,1247,-0.08021275778313022,1443.8289695892602,0.6926245359033849
2003,1248,-5.591698334238162,1449.0186980135543,-2.639285439760154
2003,1249,-5.657010961328038,1469.4564823974606,-12.796858503725662
2003,1250,-3.7352942291781965,1487.6011805463072,-12.648195260167288
2003,1251,-11.591691946289824,1458.3713833496854,-14.609685853784946
2003,1252,-10.535902624215318,1362.633958657759,-15.805899531292763
2003,1253,-11.760169757496964,1327.7355802643178,-19.06056675167396
2003,1254,-9.581645720730542,1404.4134650611477,-6.546563493966424
2003,1256,-1.6036508695426783,1448.6928264858896,2.9301483795581
2003,1257,17.667439831323545,1662.0023464275585,22.07415685235387
2003,1258,-3.131233929691079,1412.8903517450901,-2.5177692844097606
2003,1259,-15.20463249999823,1288.2044812718639,-10.935104672480236
2003,1260,1.7939380471511341,1515.3180070926237,3.3708437565134615
2003,1261,14.181150905399813,1606.0275463168298,16.30516367291126
2003,1263,-1.8505548328270933,1468.0921788188627,-4.390154271114403
2003,1264,7.047773094263632,1679.5813313419808,8.501600556350839
2003,1265,-4.015253867798833,1482.1462834803451,-4.771321898272602
2003,1266,14.226430613462345,1683.067861133336,17.613667135017003
2003,1267,-0.02187375495524954,1463.7220880247344,3.8776533953318255
2003,1268,17.66462814157643,1596.5032361004587,23.19148486985781
2003,1269,-2.736652887716898,1421.472337823683,3.2769661565368495
2003,1270,-3.3797787384591245,1494.026314061866,-9.87663442507911
2003,1271,-15.820337739077065,1324.6339215663265,-21.457503672018657
2003,1272,11.672576510611554,1675.706237157468,14.423072773244378
2003,1273,-0.7938511526253922,1651.1411700705714,-4.649375264774326
2003,1274,4.572263934738612,1427.6620765525201,16.632340854115814
2003,1275,2.0729828916552355,1477.1359851230568,6.703660153302746
2003,1276,6.792199755775983,1543.9913049843647,8.775200272883229
2003,1277,11.731754008168384,1587.9389563298832,16.29020301235982
2003,1278,6.078871024873746,1516.3657457821155,10.28658613584981
2003,1279,7.603135466998664,1477.002684023402,11.63740261199134
2003,1280,15.931152417431466,1631.5409721816968,18.78825001932067
2003,1281,12.634691497831245,1619.6900940170055,14.322237986676189
2003,1282,-8.270688462203116,1425.06840730322,-11.496611349657904
2003,1283,5.586753157872412,1538.7896789607403,5.4520675850515286
